path,energi0,homogenitas0,entropy0,contras0,dissimilarity0,ASM0,correlation0,energi45,homogenitas45,entropy45,contras45,dissimilarity45,ASM45,correlation45,energi90,homogenitas90,entropy90,contras90,dissimilarity90,ASM90,correlation90,energi135,homogenitas135,entropy135,contras135,dissimilarity135,ASM135,correlation135,labels
011.jpg,0.0018330382262374716,0.3622456212759799,11.60817818304911,552950401.0000618,4607920.999999397,0.0018330382262374716,0.8938075967645607,0.0010989425736312936,0.2606147340964719,12.353564891499385,552950401.0000815,4607920.999999946,0.0010989425736312936,0.718321476559597,0.0012937034889120406,0.2918090668365936,12.140798824458846,552950401.0001462,4607921.0000004945,0.0012937034889120406,0.7888798361564525,0.001131909660251574,0.2691541557100243,12.254429426906265,552950401.0001689,4607920.99999998,0.001131909660251574,0.7721327990935404,WHIMBREL
012.jpg,0.0004716475763080414,0.228116901954186,12.379049587949147,715816960.999902,5592321.000000686,0.0004716475763080414,0.8547653108380104,0.0003896547539101372,0.19213127447377254,12.549236039278279,715816960.9999754,5592320.999999697,0.0003896547539101372,0.8236013238672343,0.0005634333303974645,0.25642135340002997,12.169110369701173,715816960.9999396,5592320.999999533,0.0005634333303974645,0.8760038715468942,0.00038136984322105174,0.19009935094065833,12.643329411405679,715816960.9999725,5592320.999999687,0.00038136984322105174,0.7931426403560171,WHIMBREL
013.jpg,0.003031655770687035,0.3862587934597518,10.939394358724472,715816960.9999642,5592321.000000382,0.003031655770687035,0.9115134049002824,0.0022751053492580933,0.3190737665218333,11.263611139775804,715816960.9998919,5592321.000000716,0.0022751053492580933,0.8968884068685201,0.0028742865260977246,0.36903166929447473,10.985728558016522,715816960.9998839,5592321.000000669,0.0028742865260977246,0.9359201972324331,0.002212750616054911,0.3119149248212889,11.318038873351975,715816960.9999021,5592320.999999935,0.002212750616054911,0.8830516211737635,WHIMBREL
014.jpg,0.00370070494221607,0.3726542480826748,11.126317845760934,482828193.00001043,4162313.0000009597,0.00370070494221607,0.9614009779383195,0.0027409646551921876,0.315624214010014,11.424328544575998,482828193.00003755,4162312.999999959,0.0027409646551921876,0.9423442350653549,0.003655805478928777,0.3666569606239412,11.111913938513322,482828193.0000454,4162313.0000004377,0.003655805478928777,0.9613516978873752,0.0028690981740896997,0.3242558532065505,11.418480487113523,482828193.00006217,4162313.000000904,0.0028690981740896997,0.9364279793048903,WHIMBREL
015.jpg,0.0016182030782830351,0.45094288922012493,11.250486856943056,715816960.9999563,5592320.999999347,0.0016182030782830351,0.9524192263014767,0.0010573451119120364,0.33324994155498155,11.697357807199136,715816960.999953,5592320.999999374,0.0010573451119120364,0.9275572901598106,0.0012481822923272872,0.3739229710853694,11.436115876450522,715816961.0000302,5592320.9999989765,0.0012481822923272872,0.9502826943375074,0.001066016019930566,0.3394948470320632,11.713071210063392,715816960.999965,5592321.000001557,0.001066016019930566,0.9207038033243802,WHIMBREL
016.jpg,0.00403933019768689,0.39803127785374565,10.894206605589762,715816960.9998021,5592321.000000144,0.00403933019768689,0.9675476441304172,0.0030881941726536204,0.33750279011843193,11.238844687448,715816961.0000846,5592321.000001901,0.0030881941726536204,0.9348913035136951,0.0036941828035921874,0.37004581282328475,11.025381859854482,715816961.0002847,5592320.999999226,0.0036941828035921874,0.9569478534131854,0.003085477322365132,0.34059000101087905,11.201461658979996,715816961.0000693,5592321.000000339,0.003085477322365132,0.9444580581361992,WHIMBREL
017.jpg,0.000690049203925271,0.22642962385990628,12.203386834196452,590745961.0000124,4842181.000000577,0.000690049203925271,0.9457902384324146,0.0005631915246989427,0.19106403172017944,12.484781337456022,590745960.9998609,4842180.999999351,0.0005631915246989427,0.9062243033709064,0.0006923276092372226,0.22482859002561897,12.25501051289605,590745961.0000625,4842181.000000476,0.0006923276092372226,0.9286820769233896,0.0005577062478531151,0.19048608963097882,12.48165859970788,590745960.9998405,4842180.999999637,0.0005577062478531151,0.9028879229741235,WHIMBREL
018.jpg,0.003731710392487403,0.5045572629091891,10.601049587640047,715816961.000012,5592321.0000011735,0.003731710392487403,0.9592879697771949,0.002889155308515162,0.4500485157520966,10.877096236620664,715816960.9997486,5592320.999999424,0.002889155308515162,0.9361585856446087,0.0035920420544171302,0.5055558928635492,10.547789972026719,715816961.0000305,5592320.999999797,0.0035920420544171302,0.9678268885016572,0.002889473368830597,0.45357345192666204,10.81784130659918,715816960.9997555,5592321.000000505,0.002889473368830597,0.9478257950514427,WHIMBREL
019.jpg,0.0011657522399902483,0.41024758547362966,11.268144169324914,715816960.9999117,5592320.999999672,0.0011657522399902483,0.9395847632313946,0.0008457340598427051,0.3135370354361485,11.72587900625153,715816961.0000297,5592321.000000287,0.0008457340598427051,0.8973802443096144,0.0010111378723477841,0.34983849925319827,11.429798393345157,715816960.9999206,5592320.999999243,0.0010111378723477841,0.9376131343683649,0.0008209698428082156,0.30328059867037627,11.699059795224185,715816961.0000331,5592320.99999998,0.0008209698428082156,0.9104175103881993,WHIMBREL
020.jpg,0.010839395977620655,0.5108307657396661,9.34840311484384,715816961.0000837,5592321.000000511,0.010839395977620655,0.9723602961548801,0.008600469747547931,0.44377441733336986,9.648972302838255,715816960.9998238,5592320.999999267,0.008600469747547931,0.9547497380765112,0.010614889298025868,0.5001775808494714,9.406216989192005,715816961.0000912,5592321.000001364,0.010614889298025868,0.9675786247183003,0.008619045547927182,0.44405779384913036,9.66036413573592,715816960.9998075,5592321.000000753,0.008619045547927182,0.950536202175194,WHIMBREL
021.jpg,0.0008097322869016005,0.3181673059849441,11.654424195260807,640677000.9998705,5146001.000000731,0.0008097322869016005,0.9042045563680583,0.0005033010708852772,0.21269566579038138,12.25649446356521,640677001.0000097,5146001.000000179,0.0005033010708852772,0.8401466991171929,0.0006167693299510795,0.24915999743978556,11.955982960110175,640677000.9999018,5146000.999998797,0.0006167693299510795,0.8985477527095144,0.000524787885798035,0.2198891075863435,12.159788656562476,640677001.0000024,5146000.999999154,0.000524787885798035,0.8708414034029729,WHIMBREL
022.jpg,0.003538510988491326,0.43975969441590856,10.812221152132958,450380713.0000132,3950708.9999997406,0.003538510988491326,0.9242311803252595,0.0024434382530600434,0.35570603640536624,11.263285384733852,450380713.00000525,3950708.9999994836,0.0024434382530600434,0.8834677475298316,0.0029579914285677287,0.3899890935975729,11.06227479045748,450380712.9998853,3950709.000000714,0.0029579914285677287,0.9094759346364495,0.002381729518324782,0.3504972129475655,11.313509104471269,450380712.9999726,3950708.999999052,0.002381729518324782,0.8681269182138451,WHIMBREL
023.jpg,0.0002895160140732366,0.16296292314903807,13.59637627902185,715816960.9999222,5592320.999998502,0.0002895160140732366,0.7970938094136445,0.00025392688268018504,0.14905530086299157,13.733635061440316,715816961.00014,5592321.000000105,0.00025392688268018504,0.7385018082087615,0.0003947308142091421,0.20171846799673607,13.211224207647192,715816960.999847,5592320.999999605,0.0003947308142091421,0.8723615815339208,0.0002473205421561185,0.14829958730465817,13.707042302680474,715816960.9996692,5592321.000000929,0.0002473205421561185,0.7634686253422973,WHIMBREL
024.jpg,0.01568119587196664,0.4914878627066345,8.562797693280315,336653032.9999685,3175972.99999956,0.01568119587196664,0.9674168024148276,0.012440623282709687,0.4307343275604853,8.837974019252668,336653032.9999562,3175972.999999848,0.012440623282709687,0.9438085694513498,0.015884356476432725,0.49482273569451474,8.560492255930486,336653032.9999678,3175973.000000331,0.015884356476432725,0.9641192723924189,0.012516408850945885,0.43466260950276053,8.796106753361862,336653032.99994814,3175973.000000086,0.012516408850945885,0.9497145012712118,WHIMBREL
025.jpg,0.006759227921221534,0.6169687985042246,9.465282517828442,693708291.0001376,5462271.000000952,0.006759227921221534,0.9548000124808136,0.004022786025654391,0.47249044727921363,10.101132371762032,693708290.9999212,5462271.0000003455,0.004022786025654391,0.9178456617969156,0.0047313747321649615,0.5102862583259863,9.879357873331951,693708291.0000033,5462270.999999461,0.0047313747321649615,0.9492409255100512,0.004144630932195926,0.4817914150825556,10.043890203770042,693708290.9999256,5462271.000001068,0.004144630932195926,0.9304511505556571,WHIMBREL
026.jpg,0.000772734196951518,0.379725017444581,11.898886639611995,715816960.9998734,5592320.999998946,0.000772734196951518,0.8912905679177907,0.0005665826927894908,0.3091011073809952,12.275069155390362,715816960.9999515,5592321.000000355,0.0005665826927894908,0.8112717141101811,0.0007220606473804177,0.3651626458223628,11.974465844587204,715816960.9998538,5592321.000000355,0.0007220606473804177,0.8774816325862238,0.0005579587219878655,0.3067141365609615,12.236069890807013,715816960.9999461,5592321.000001182,0.0005579587219878655,0.8513271871937028,WHIMBREL
027.jpg,0.0008571701833310139,0.20515429956984035,12.047105316936753,715816960.9996742,5592320.999999435,0.0008571701833310139,0.8973207186889595,0.0007011431242096793,0.17012914876277832,12.299921927912582,715816960.9999491,5592320.999998395,0.0007011431242096793,0.8567494128223502,0.000757188088536265,0.18724460540754542,12.110777940064237,715816960.9999113,5592320.999999334,0.000757188088536265,0.9246909075602107,0.0007219005401349918,0.177263319323996,12.2412235793208,715816960.9998918,5592321.000000773,0.0007219005401349918,0.8743795858672577,WHIMBREL
028.jpg,0.0007808027147936834,0.33800411586875634,11.604442100096172,682848012.9999516,5398009.000000188,0.0007808027147936834,0.9569589483915403,0.0005714390633628064,0.26776166222592196,11.988221335778142,682848013.0000559,5398009.00000024,0.0005714390633628064,0.9378963482702785,0.000707526269119858,0.313558340803079,11.692937754472624,682848012.9999377,5398008.999999745,0.000707526269119858,0.9572371822000041,0.0005681920035054436,0.2661588594750919,11.981972687642724,682848012.9997729,5398009.000000403,0.0005681920035054436,0.9298653453121358,WHIMBREL
029.jpg,0.0003910533964798263,0.22635176202700638,12.885812460295805,715816961.0000579,5592320.999999492,0.0003910533964798263,0.8769253671627364,0.0003167268063727955,0.18819297806952098,13.13674750115112,715816960.9997373,5592320.999999204,0.0003167268063727955,0.8124922906176758,0.00047793510740730746,0.25951177863221814,12.57596424847795,715816961.0000279,5592321.000000416,0.00047793510740730746,0.9138692717863822,0.00032963363357859185,0.19797184714385388,13.040996165489263,715816960.9997541,5592320.999999911,0.00032963363357859185,0.8579072832958932,WHIMBREL
030.jpg,0.0003523620632497018,0.24878411498081338,13.021120838759183,715816961.0000284,5592321.000000928,0.0003523620632497018,0.771816791205141,0.0002375769307108001,0.1756210866711141,13.392277616217756,715816960.9995853,5592321.000001568,0.0002375769307108001,0.7229839730364184,0.00031354779068718723,0.2159059948214262,12.836565487678097,715816960.9999442,5592320.999999399,0.00031354779068718723,0.9316841924875298,0.00022685007603163803,0.16801218038118243,13.378052839188511,715816960.9996179,5592320.999998714,0.00022685007603163803,0.7889848968199118,WHIMBREL
031.jpg,0.00032635728802997183,0.18827478929601557,12.420118302330303,474557160.9999312,4108721.0000005043,0.00032635728802997183,0.9322442175279079,0.0001885657229941246,0.11382154515572686,13.032833197167035,474557161.00001246,4108721.000000613,0.0001885657229941246,0.873889751251541,0.00021255445502938212,0.12728356671512955,12.817523341730636,474557160.9999662,4108721.0000003157,0.00021255445502938212,0.9154092999816287,0.000187324203527946,0.11156103940039586,13.053340236325647,474557160.9999869,4108720.999999886,0.000187324203527946,0.8719519214808696,WHIMBREL
032.jpg,0.0007638197189317424,0.4101443627921053,11.72092485465464,562224080.9999602,4665761.0000004945,0.0007638197189317424,0.976893003382913,0.0004937279736186613,0.29933761000009834,12.184574918691025,562224080.9999563,4665761.00000064,0.0004937279736186613,0.9596662610054624,0.0005335791113086245,0.31025466502233423,12.072549038028574,562224081.0000865,4665761.000000131,0.0005335791113086245,0.9697359263978774,0.00043540851164248557,0.27031877993594594,12.369713441854024,562224081.00007,4665760.999999859,0.00043540851164248557,0.958831474472527,WHIMBREL
033.jpg,0.00087341794229926,0.29135679704001055,11.90545663545067,715816961.0000836,5592321.000001378,0.00087341794229926,0.7989374508252929,0.0005921916141175852,0.21717576888249993,12.440844622983326,715816960.9997578,5592321.000000303,0.0005921916141175852,0.6521908048830115,0.0005680068873944712,0.21345673663385678,12.380909062231542,715816961.0000675,5592321.00000037,0.0005680068873944712,0.794699555778279,0.00046732305212631825,0.1810859547838966,12.560723313106552,715816960.9997945,5592321.0000005495,0.00046732305212631825,0.7640881587037703,WHIMBREL
034.jpg,9.097729586598458e-05,0.0670800429303207,13.82573464718898,715816960.9999052,5592320.999999871,9.097729586598458e-05,0.8675409638599788,8.216223975612364e-05,0.05855603701245361,13.96002531825851,715816960.9999545,5592321.000000233,8.216223975612364e-05,0.8378149166001151,0.0001629515026101761,0.12019764125688064,13.056224984973698,715816960.999925,5592321.000000438,0.0001629515026101761,0.9548462266145001,8.717638285886619e-05,0.06376129562473001,13.885198816073135,715816960.9999745,5592320.9999996815,8.717638285886619e-05,0.8533453052610246,WHIMBREL
035.jpg,0.00015836570923068614,0.09479743065767744,13.10647848896502,543791920.9999504,4550560.999999871,0.00015836570923068614,0.8961492494993546,0.00014178112308167745,0.08511540639214084,13.274833205658158,543791920.999999,4550560.999999329,0.00014178112308167745,0.863467207546218,0.00025958386050538605,0.15518979779945105,12.499731139590871,543791920.9999582,4550561.000000371,0.00025958386050538605,0.9523908988750585,0.00014913781206034663,0.08973181943760629,13.192586598030484,543791921.0000045,4550561.000000357,0.00014913781206034663,0.8802338115886158,WHIMBREL
036.jpg,0.0003416850961283758,0.23667136470837163,12.497922241152224,715816960.9998701,5592321.00000097,0.0003416850961283758,0.9782821668009286,0.00015792191710552569,0.1272682238251479,13.283456462604944,715816960.9999533,5592320.999999421,0.00015792191710552569,0.9562687419905945,0.0002011917354143029,0.1681205316368667,12.86992493212065,715816960.9999114,5592321.000000384,0.0002011917354143029,0.9767531912481349,0.0001613534631260892,0.13070718519961377,13.222870349207078,715816960.9999384,5592320.999999262,0.0001613534631260892,0.960991907439463,WHIMBREL
037.jpg,0.00042326390389023133,0.22608277411013386,12.112128689383491,715816960.9999493,5592321.000000184,0.00042326390389023133,0.957148938115357,0.0003481258297790241,0.1894554797981039,12.295024155298936,715816960.9999771,5592321.000000522,0.0003481258297790241,0.9472898574734595,0.000514016043176276,0.25516049180629136,11.810812452726584,715816960.9999478,5592320.999999558,0.000514016043176276,0.9689354823658892,0.000320190468128449,0.18099954036088015,12.515751358219374,715816960.9999456,5592320.999999876,0.000320190468128449,0.9175091827431565,WHIMBREL
038.jpg,0.00040941192864943544,0.2571580569302625,11.804424258957253,715816961.000019,5592320.99999975,0.00040941192864943544,0.9880491948979591,0.0002718906416293408,0.18280178133488797,12.34633417619156,715816961.0,5592321.000000191,0.0002718906416293408,0.9782304752149175,0.00033951516668627067,0.2220241096017911,12.036550742657942,715816961.0000141,5592321.000000265,0.00033951516668627067,0.9864204161245264,0.0002870099445599035,0.1928893374088614,12.30825895512963,715816961.0000131,5592320.99999922,0.0002870099445599035,0.9763811820111166,WHIMBREL
039.jpg,0.002429325922947754,0.23935576444075676,11.258880399310268,715816960.9998953,5592321.000000186,0.002429325922947754,0.9331733350866724,0.0019091042187999838,0.1867421425546919,11.595420153270682,715816961.0000503,5592320.999998782,0.0019091042187999838,0.8675425617778378,0.002141345423760331,0.20985659525996905,11.44797745978869,715816961.0000948,5592321.000000401,0.002141345423760331,0.908463993135085,0.0019047693958709768,0.18763879537291345,11.55960857446823,715816961.0001135,5592321.000001184,0.0019047693958709768,0.8911036267336573,WHIMBREL
040.jpg,0.0005799104788721924,0.12214186524798117,12.052644846512804,715816960.9999799,5592320.999999455,0.0005799104788721924,0.8140611392771611,0.0005298860878074931,0.11082630693762648,12.206305086836183,715816961.000092,5592320.9999990575,0.0005298860878074931,0.7226843929586545,0.0005907018527000644,0.12618154095330558,12.011590882429894,715816960.9999964,5592320.9999997,0.0005907018527000644,0.8255943860881988,0.0005323289371445055,0.11267355599081778,12.19552521687978,715816961.0001178,5592321.000000287,0.0005323289371445055,0.7524931148322939,WHIMBREL
041.jpg,0.001126213453722913,0.22657101971982438,11.723227110480252,450380713.0000757,3950708.9999995804,0.001126213453722913,0.9540041983425048,0.0009877712820240405,0.19454389959894097,11.999881584855297,450380712.999887,3950709.0000002524,0.0009877712820240405,0.9213018752811313,0.001248338472526043,0.24920324867902077,11.693515023089098,450380713.0000693,3950709.0000004796,0.001248338472526043,0.9507167331342326,0.0009933828922101043,0.19680666947922187,11.989723723423769,450380712.99989307,3950708.9999992573,0.0009933828922101043,0.9193787158721496,WHIMBREL
042.jpg,0.01174809560275057,0.5105882933302441,8.872720185712287,715816961.0000225,5592321.000000833,0.01174809560275057,0.8985751113417088,0.008271003476874818,0.4254927520850451,9.234502892896343,715816960.9998912,5592320.9999993155,0.008271003476874818,0.8438772453125865,0.009733379266807837,0.4673075449997067,9.013202272434237,715816960.9999437,5592320.999999252,0.009733379266807837,0.8831756671869041,0.007981360725126953,0.4132420527800906,9.32195958389815,715816960.9998986,5592321.000000448,0.007981360725126953,0.8063095030623716,WHIMBREL
043.jpg,0.0030358007805796274,0.4729896613410397,10.49723559923399,525816732.9999563,4437272.99999964,0.0030358007805796274,0.9816148079448446,0.0019175353312339855,0.3743507075452142,10.949323742769032,525816733.00001055,4437273.000000043,0.0019175353312339855,0.9712441092856249,0.0022206454261902327,0.41255347986486635,10.710318685318727,525816732.9998834,4437273.000000776,0.0022206454261902327,0.980626764647252,0.0018568772920894545,0.3712228220087436,11.032058582762952,525816732.99982184,4437272.999999968,0.0018568772920894545,0.9659166581921917,WHIMBREL
044.jpg,0.00675465914594531,0.5762470370787871,9.410430087632712,571613923.0000379,4724083.000000962,0.00675465914594531,0.9585464970087543,0.0051796826924442796,0.509910837614631,9.759943675362909,571613922.9997683,4724083.000000799,0.0051796826924442796,0.9157271031407993,0.006547462411581156,0.5664012958924858,9.510508424391737,571613923.0000436,4724083.000000788,0.006547462411581156,0.9314610409063746,0.005208310762618121,0.5117487355819736,9.749568439932064,571613922.99978,4724082.999999635,0.005208310762618121,0.9174228352153423,WHIMBREL
045.jpg,0.00026416461445423375,0.27691565538241103,12.820521992490598,715816960.9998755,5592321.000000431,0.00026416461445423375,0.9731443740537291,0.00013756634930352894,0.16280419439767346,13.54434702659326,715816960.9999969,5592320.999999006,0.00013756634930352894,0.94690543315912,0.00015606874969390972,0.1794096951535221,13.34597257881165,715816960.999884,5592320.999999872,0.00015606874969390972,0.9614748984357598,0.00013296740161079204,0.15648600380705388,13.586005631314716,715816960.9999852,5592321.000000257,0.00013296740161079204,0.9479540981941814,WHIMBREL
046.jpg,0.0025966568374961017,0.3819051013939304,10.852417239430443,552950400.9999293,4607921.000000476,0.0025966568374961017,0.9563794925682877,0.0018706098351032562,0.3095271877065741,11.276961026887893,552950400.999999,4607921.000000709,0.0018706098351032562,0.9246666278540736,0.0022578293785615825,0.34453596693914984,11.090153525038575,552950400.999888,4607920.9999995325,0.0022578293785615825,0.94575753342848,0.0018914589416048223,0.3100232213387021,11.285387522052297,552950401.0000055,4607921.000000714,0.0018914589416048223,0.9199103385064333,WHIMBREL
047.jpg,0.0006602547580326064,0.3278571648366504,12.122172622968511,672115753.0000596,5334253.000000288,0.0006602547580326064,0.9719698284878925,0.000407945820044524,0.2233287472632694,12.595896126664151,672115753.0000883,5334253.0000002645,0.000407945820044524,0.9614054163196781,0.0005068012118105088,0.26496493626043244,12.316222437624445,672115753.000044,5334253.000000366,0.0005068012118105088,0.9740915320108585,0.00043706608487000757,0.24549080839835635,12.55658950026387,672115753.0000958,5334253.000000132,0.00043706608487000757,0.9566563044021138,WHIMBREL
048.jpg,0.0003450764393787093,0.2422466063227324,12.864382375844054,715816961.0000038,5592320.999999997,0.0003450764393787093,0.9417767842248442,0.0002239338163855249,0.15419253707890768,13.358649837462687,715816960.9999398,5592321.000000812,0.0002239338163855249,0.8975031168548627,0.0002628560711554962,0.18090665025406613,13.107938051893536,715816961.0000726,5592321.000000262,0.0002628560711554962,0.9270203750917163,0.0002323977115868976,0.16586216444951954,13.345826954050535,715816960.9998984,5592321.000000459,0.0002323977115868976,0.8986921996570355,WHIMBREL
049.jpg,0.0004896606942811477,0.2969095356998843,12.28030275677655,552950400.9999433,4607920.999999623,0.0004896606942811477,0.969115072946026,0.00030217153351902307,0.19791159339107903,12.729894998759706,552950401.0000565,4607920.999999371,0.00030217153351902307,0.960079380538999,0.00035874298182042856,0.2284290488480244,12.517977800466152,552950400.999941,4607921.000001169,0.00035874298182042856,0.968424842079664,0.0003044847209094917,0.20584766112265038,12.820564850356119,552950401.0000656,4607920.999999189,0.0003044847209094917,0.9437344884088245,WHIMBREL
050.jpg,0.0003291495370807808,0.263811738838987,12.77351885462036,640677000.9998945,5146001.000000411,0.0003291495370807808,0.9469702093542656,0.00019095531179998915,0.1619625927874899,13.255988288096237,640677000.999979,5146001.00000153,0.00019095531179998915,0.9230419345274454,0.00022035695458174395,0.18113617857089495,13.077070274471033,640677000.9998764,5146000.999999439,0.00022035695458174395,0.9360548005860527,0.00019393186722078715,0.16909536745980633,13.33111801420956,640677000.9998941,5146001.000000379,0.00019393186722078715,0.9005326695665501,WHIMBREL
051.jpg,0.0004086958868922981,0.2665104978770893,12.707912159972459,682848013.0000074,5398008.999999375,0.0004086958868922981,0.9715247827329638,0.0002513025386058432,0.184174714135044,13.20297614560655,682848013.000066,5398009.000000836,0.0002513025386058432,0.9483306268411228,0.0002957115139836112,0.2047489956082241,13.015122967509505,682848012.9999186,5398009.000000758,0.0002957115139836112,0.9576891539699779,0.00025696587460854705,0.18593937535450333,13.271148059497941,682848013.0000345,5398009.000001182,0.00025696587460854705,0.9363164052725576,WHIMBREL
052.jpg,0.0005467872340483702,0.30764399631230693,12.31988351486975,590745960.999995,4842180.999999658,0.0005467872340483702,0.9680791761029407,0.0003546951667631054,0.21899922131784583,12.719041636357591,590745960.999926,4842181.000000571,0.0003546951667631054,0.9595353070713125,0.0004243379424178414,0.2524868644973313,12.469792083095005,590745961.0000157,4842180.999999501,0.0004243379424178414,0.969865629596836,0.0003561916424380987,0.2262599209264665,12.792987347677846,590745960.9999837,4842181.000000535,0.0003561916424380987,0.9428551894227586,WHIMBREL
